id,streetAddress,city,county,price,yearBuilt,buildingArea,homeType,levels,Cluster
91766-17531616,4216 Monte Verde Ave,Pomona,San Bernardino County,0.006630526315789474,0.19651965196519652,0.0001871685579777232,0.75,0.0,0
95003-16134672,2601 Willowbrook Ln UNIT 9,Aptos,Santa Cruz County,0.005778947368421053,0.19881988198819883,0.0,0.5,0.0,0
94124-15153773,1494 Revere Ave,San Francisco,San Francisco County,0.010515789473684211,0.19241924192419244,0.0002979688128183093,0.75,0.0,0
94070-2078366437,1501 Cherry St UNIT 107,San Carlos,San Mateo County,0.010473684210526316,0.20212021202120212,0.0,0.5,0.0,0
94070-2070171955,757 Elm St #9,San Carlos,San Mateo County,0.008368421052631579,0.19771977197719773,0.0,0.5,0.0,0
94070-2070087818,1501 Cherry St #206,San Carlos,San Mateo County,0.016305263157894736,0.20212021202120212,0.0,0.5,0.0,0
94609-24749702,522 40th St,Oakland,Alameda County,0.013157894736842105,0.19551955195519552,0.0002909058483663198,0.75,0.0,0
94610-2069646879,520 Merritt Ave,Oakland,Alameda County,0.027989473684210526,0.19511951195119512,0.0,0.75,0.0,0
94404-15632545,1453 Via Vis #2,San Mateo,San Mateo County,0.009242105263157895,0.19841984198419843,0.0,0.5,0.0,0
94608-24748249,822 36th St,Emeryville,Alameda County,0.0063052631578947365,0.19041904190419043,0.00022038656266598657,0.75,0.0,0
90031-20754849,2339 Birkdale St,Los Angeles,Los Angeles County,0.015263157894736841,0.19631963196319632,0.00034763028162136087,0.75,0.0,0
94105-69819273,501 Beale St UNIT 8D,San Francisco,San Francisco County,0.01731578947368421,0.20062006200620064,0.00013894175382898202,0.5,0.0,0
94105-2146981653,400 Spear St APT 115,San Francisco,San Francisco County,0.010515789473684211,0.19961996199619964,0.00015726131787632992,0.5,0.0,0
94105-67394390,400 Beale St APT 506,San Francisco,San Francisco County,0.009463157894736842,0.20022002200220024,0.0,0.5,0.0,0
94107-2076945921,555 2nd St,San Francisco,San Francisco County,0.039473684210526314,0.19141914191419143,0.0005076505699867492,0.75,0.0,0
94105-89240554,338 Spear St UNIT 40E,San Francisco,San Francisco County,0.027357894736842105,0.20092009200920094,0.0001745876525476168,0.5,0.0,0
94124-241586458,175 Avocet Way,San Francisco,San Francisco County,0.01031578947368421,0.20162016201620162,0.00015615772968070657,1.0,0.0,0
90031-20688781,415 E Avenue 43,Los Angeles,Los Angeles County,0.007673684210526316,0.19221922192219223,0.00020272915153601268,0.75,0.0,0
95616-241669681,225 B St #32,Davis,Yolo County,0.009147368421052631,0.20182018201820182,0.0,0.5,0.0,0
95618-16519593,1937 Gauguin Pl,Davis,Yolo County,0.0058842105263157895,0.19831983198319833,0.0,0.75,0.0,0
95616-2070161477,522 J St,Davis,Yolo County,0.008410526315789474,0.19601960196019602,0.0,0.75,0.0,0
95618-16519109,1907 Donner Ave APT 2,Davis,Yolo County,0.0038736842105263156,0.19711971197119713,0.0,0.5,0.0,0
95618-16519608,2019 Picasso Ave,Davis,Yolo County,0.0060526315789473685,0.19771977197719773,0.0,0.75,0.0,0
90014-82581707,215 W 7th St APT 802,Los Angeles,Los Angeles County,0.005472631578947369,0.19111911191119113,0.0,0.5,0.0,0
94030-118176006,151 El Camino Real UNIT 201,Millbrae,San Mateo County,0.013673684210526315,0.20102010201020104,0.0,0.5,0.0,0
94124-80738506,901 Bayshore Blvd #209,San Francisco,San Francisco County,0.004526315789473684,0.20032003200320034,5.815909790935149e-05,0.5,0.0,0
95616-2069647931,2925 Lillard Dr,Davis,Yolo County,0.010526305263157894,0.19791979197919793,0.0,0.75,0.0,0
95618-16519101,1919 Donner Ave APT 2,Davis,Yolo County,0.004094736842105263,0.19711971197119713,0.0,0.5,0.0,0
90210-20520724,424 N Palm Dr UNIT 205,Beverly Hills,Los Angeles County,0.008410526315789474,0.19741974197419743,0.0,0.5,0.0,0
91016-21578713,312 Genoa St UNIT B,Monrovia,Los Angeles County,0.006367368421052632,0.19961996199619964,0.0,1.0,0.0,0
94404-15632684,2100 Vista Del Mar #1,San Mateo,San Mateo County,0.008936842105263158,0.19861986198619863,0.0,0.5,0.0,0
94609-24748218,694 36th St,Oakland,Alameda County,0.013673684210526315,0.19061906190619063,0.0003822829509639346,0.75,0.0,0
94404-15612196,1082 Gull Ave,Foster City,San Mateo County,0.013147368421052632,0.19701970197019703,0.0,1.0,0.0,0
94606-152738918,414 E 12th St,Oakland,Alameda County,0.01631578947368421,0.19001900190019003,0.00027788350765796404,0.75,0.0,0
94404-15627903,910 Beach Park Blvd APT 108,Foster City,San Mateo County,0.009136842105263158,0.19731973197319733,0.0,0.5,0.0,0
94607-24740608,1760 10th St,Oakland,Alameda County,0.009473684210526316,0.18951895189518952,0.0,0.75,0.0,0
94607-79532970,428 Alice St APT 838,Oakland,Alameda County,0.009631578947368422,0.20062006200620064,0.0001280162306923107,0.5,0.0,0
94608-2100315041,3301 Chestnut St,Oakland,Alameda County,0.013157894736842105,0.19081908190819083,0.0004031407678612163,0.75,0.0,0
94030-15623388,15 Mateo Ave APT 2,Millbrae,San Mateo County,0.008610526315789473,0.19781978197819783,0.0,0.5,0.0,0
90014-2142890117,849 S Broadway APT 1210,Los Angeles,Los Angeles County,0.04736842105263158,0.19301930193019304,0.0,0.5,0.0,0
90014-333363995,812 S Spring St #4,Los Angeles,Los Angeles County,0.013157894736842105,0.19141914191419143,0.0,0.5,0.0,0
95820-25812756,5140 42nd St,Sacramento,Sacramento County,0.005252631578947368,0.19401940194019401,0.0,0.75,0.0,0
90212-2078588707,435 S Palm Dr,Beverly Hills,Los Angeles County,0.06578947368421052,0.19581958195819582,0.0010740120319806617,0.75,0.0,0
96067-15979606,619 Spring St,Mount Shasta,Siskiyou County,0.0020936842105263157,0.19601960196019602,0.0,0.75,0.0,0
90212-2080392066,341 S Elm Dr,Beverly Hills,Los Angeles County,0.03788421052631579,0.19551955195519552,0.0007610344197018746,0.75,0.0,0
95051-243210891,2585 El Camino Real APT 413,Santa Clara,Santa Clara County,0.00894618947368421,0.20152015201520151,0.0,0.5,0.0,0
92130-16770108,3605 Bernwood Pl UNIT 76,San Diego,San Diego County,0.0074094736842105265,0.19921992199219923,0.0,0.5,0.0,0
92130-64759373,3820 Elijah Ct UNIT 236,San Diego,San Diego County,0.007525263157894737,0.20022002200220024,0.0,0.5,0.0,0
90212-20508668,268 S Lasky Dr APT 101,Beverly Hills,Los Angeles County,0.018936842105263158,0.19821982198219823,0.0,0.5,0.0,0
95129-2143208869,4661 Albany Cir,San Jose,Santa Clara County,0.005347368421052632,0.19821982198219823,0.0,0.5,0.0,0
95050-19580465,1925 Bellomy St APT 8,Santa Clara,Santa Clara County,0.007893684210526315,0.19801980198019803,0.0,0.5,0.0,0
90212-55822831,132 S Crescent Dr APT 401,Beverly Hills,Los Angeles County,0.02731578947368421,0.20012001200120014,0.0,0.5,0.0,0
90212-2134547861,423 S Rexford Dr UNIT 106,Beverly Hills,Los Angeles County,0.01456842105263158,0.19611961196119612,0.0,0.5,0.0,0
90212-2070130973,211 S Spalding Dr UNIT S506,Beverly Hills,Los Angeles County,0.016789473684210528,0.19751975197519753,0.0,0.5,0.0,0
94086-2069649555,203 Peppermint Tree Ter UNIT 3,Sunnyvale,Santa Clara County,0.012610526315789473,0.20102010201020104,0.0,1.0,0.0,0
95050-19580741,480 N Winchester Blvd APT 5,Santa Clara,Santa Clara County,0.009472631578947368,0.19811981198119813,0.0,0.5,0.0,0
90212-20508654,272 S Lasky Dr UNIT 404,Beverly Hills,Los Angeles County,0.01883157894736842,0.19751975197519753,0.0,0.5,0.0,0
90212-2077571036,348 S Elm Dr,Beverly Hills,Los Angeles County,0.04526315789473684,0.19541954195419542,0.0,0.75,0.0,0
95401-15759259,799 Rockwell Pl,Santa Rosa,Sonoma County,0.0036842105263157894,0.19721972197219723,9.711576121485637e-05,0.5,0.0,0
90212-2093110173,158 S Elm Dr,Beverly Hills,Los Angeles County,0.0442,0.1938193819381938,0.0,0.75,0.0,0
90212-2098987150,450 S Rexford Dr,Beverly Hills,Los Angeles County,0.03893684210526316,0.19561956195619562,0.0007672145135973654,0.75,0.0,0
93422-15423404,9198 San Diego Way,Atascadero,San Luis Obispo County,0.003263157894736842,0.19851985198519853,0.0001845199463082271,0.75,0.0,0
95765-82890430,1210 Whitney Ranch Pkwy UNIT 532,Rocklin,Placer County,0.0030421052631578946,0.20072007200720074,0.0,0.5,0.0,0
95765-82886517,1211 Whitney Ranch Pkwy UNIT 1013,Rocklin,Placer County,0.003105263157894737,0.20072007200720074,0.0,0.5,0.0,0
94044-2071653570,2310 Palmetto Ave,Pacifica,San Mateo County,0.01631578947368421,0.20042004200420044,0.0,0.75,0.0,0
94044-2078257219,2318 Palmetto Ave,Pacifica,San Mateo County,0.01468421052631579,0.20032003200320034,0.0,0.75,0.0,0
94044-15639241,5009 Palmetto Ave APT 27,Pacifica,San Mateo County,0.009452631578947369,0.19731973197319733,0.0,0.5,0.0,0
94044-15508403,1276 Rosita Rd,Pacifica,San Mateo County,0.007989473684210525,0.19731973197319733,0.0,1.0,0.0,0
94607-299064156,733 Madison St,Oakland,Alameda County,0.02094736842105263,0.19081908190819083,0.0,0.75,0.0,0
95129-19603012,410 Auburn Way APT 41,San Jose,Santa Clara County,0.0067157894736842106,0.19701970197019703,0.0,0.5,0.0,0
94607-24739402,1536 Filbert St,Oakland,Alameda County,0.010525136842105263,0.19061906190619063,0.00028582934266645226,0.75,0.0,0
95050-69301608,1865 Palm View Pl APT 125,Santa Clara,Santa Clara County,0.012610526315789473,0.19781978197819783,0.0,1.0,0.0,0
94114-2070495245,3678 16th St,San Francisco,San Francisco County,0.017842105263157895,0.19001900190019003,0.00017315298789330642,0.5,0.0,0
90293-2077294281,8521 Pershing Dr,Playa Del Rey,Los Angeles County,0.024210526315789474,0.19531953195319532,0.00044430460755796793,0.75,0.0,0
90293-2077294282,8527 Pershing Dr,Playa Del Rey,Los Angeles County,0.024210526315789474,0.19531953195319532,0.00044430460755796793,0.75,0.0,0
90293-20386363,8517 Pershing Dr,Playa Del Rey,Los Angeles County,0.02522104210526316,0.19541954195419542,0.0003822829509639346,0.75,0.0,0
90293-20387226,8701 Delgany Ave UNIT 209,Los angeles,Los Angeles County,0.008210526315789474,0.19651965196519652,0.0,0.5,0.0,0
95124-119976525,1656 Prime Pl UNIT 4,San Jose,Santa Clara County,0.0122,0.20132013201320131,0.0,1.0,0.0,0
90293-20387127,8600 Tuscany Ave UNIT 202,Playa Del Rey,Los Angeles County,0.008673684210526316,0.19811981198119813,0.0,0.5,0.0,0
93001-2078071953,95 N Ash St,Ventura,Ventura County,0.013673684210526315,0.19051905190519053,0.0002676201374386667,0.75,0.0,0
90293-20386610,7301 Vista Del Mar Ave #B113,Playa Del Rey,Los Angeles County,0.022,0.19811981198119813,0.0,0.5,0.0,0
93001-129926423,2016 E Main St,Ventura,Ventura County,0.018157894736842106,0.19271927192719274,0.00028814687787726137,0.75,0.0,0
90293-20385935,6400 Pacific Ave UNIT 311,Playa Del Rey,Los Angeles County,0.014210526315789474,0.19691969196919692,0.0,0.5,0.0,0
90293-20388432,8505 Gulana Ave UNIT 4212,Playa Del Rey,Los Angeles County,0.005710526315789474,0.19861986198619863,0.0,0.5,0.0,0
90293-2107336677,7758 W 91st St,Playa Del Rey,Los Angeles County,0.039473684210526314,0.19641964196419642,0.0,0.75,0.0,0
90293-20388211,8601 Falmouth Ave APT 303,Playa Del Rey,Los Angeles County,0.006589473684210526,0.19831983198319833,0.0,0.5,0.0,0
95110-19574289,202 San Pedro Cir,San Jose,Santa Clara County,0.009894736842105263,0.19911991199119913,0.0,0.5,0.0,0
91104-2070206730,2474 New York Dr,Pasadena,Los Angeles County,0.014210526315789474,0.19541954195419542,0.0,0.75,0.0,0
91104-20873131,2167 Casa Grande St,Pasadena,Los Angeles County,0.014105263157894737,0.19271927192719274,0.00016002028836538835,0.75,0.0,0
91104-2085138751,629 Prescott St,Pasadena,Los Angeles County,0.0074736842105263155,0.19231923192319234,0.0,0.75,0.0,0
95404-2109355064,720 Cherry St,Santa Rosa,Sonoma County,0.016578947368421054,0.19211921192119213,0.0004530229543033925,0.75,0.0,0
95222-211777012,1195 S Main St,Angels Camp,Calaveras County,0.011578947368421053,0.18901890189018902,0.0,0.75,0.0,0
94080-15621454,71 Appian Way UNIT B,South San Francisco,San Mateo County,0.009799263157894736,0.19841984198419843,0.0002037223809120737,1.0,0.0,0
95222-83340552,1215 Annalee Dr,Angels Camp,Calaveras County,0.0024210526315789475,0.20052005200520054,0.0,1.0,0.0,0
94080-2069649551,3776 Fairfax Way,South San Francisco,San Mateo County,0.008936842105263158,0.19711971197119713,0.0,0.5,0.0,0
95070-19654248,19111 Vineyard Ln,Saratoga,Santa Clara County,0.009157368421052631,0.19711971197119713,0.0,1.0,0.0,0
90212-2138568003,404 S Elm Dr,Beverly Hills,Los Angeles County,0.012263157894736842,0.1935193519351935,0.0,1.0,0.0,0
95129-2069624416,5100 Le Miccine Ter,San Jose,Santa Clara County,0.014725136842105264,0.20062006200620064,0.0,1.0,0.0,0
94124-2073153984,1748 La Salle Ave,San Francisco,San Francisco County,0.011578947368421053,1.0,0.0,0.75,0.0,0
94124-116157437,4800 3rd St UNIT 202,San Francisco,San Francisco County,0.003018747368421053,0.20092009200920094,0.0,0.5,0.0,0
94124-2123828324,3900 3rd St,San Francisco,San Francisco County,0.027894736842105264,0.0,0.0,0.75,0.0,0
93257-16290301,351 N Capitola Ct,Porterville,Tulare County,0.0016126315789473683,0.19801980198019803,0.0,0.5,0.0,0
94044-2076179407,29 Montecito Ave,Pacifica,San Mateo County,0.018157894736842106,0.20172017201720172,0.0,0.5,0.0,0
94044-15508369,1219 Terra Nova Blvd,Pacifica,San Mateo County,0.007578947368421052,0.19701970197019703,0.0,1.0,0.0,0
95126-19585760,350 S Willard Ave,San Jose,Santa Clara County,0.0062947368421052636,0.19851985198519853,0.0,1.0,0.0,0
90248-20988048,16619 S Denver Ave,Gardena,Los Angeles County,0.011568421052631579,0.19651965196519652,0.0,0.75,0.0,0
95126-19590613,1510 Huddersfield Ct,San Jose,Santa Clara County,0.009252631578947368,0.19721972197219723,0.0001346377598660509,1.0,0.0,0
91733-21411622,11034 Klingerman St,El Monte,Los Angeles County,0.02,0.19581958195819582,0.00031187402408316376,0.75,0.0,0
95126-19585720,542 Chiechi Ave,San Jose,Santa Clara County,0.007263157894736842,0.19881988198819883,0.0,0.5,0.0,0
95126-68548434,1211 Caspian Sea Dr,San Jose,Santa Clara County,0.008684210526315789,0.19771977197719773,0.0,1.0,0.0,0
95126-19591662,1477 De Rose Way UNIT 136,San Jose,Santa Clara County,0.0058842105263157895,0.19771977197719773,0.0,0.5,0.0,0
95076-16114932,432 Winchester Dr,Watsonville,Santa Cruz County,0.004368421052631579,0.19831983198319833,0.0,0.5,0.0,0
95076-16114185,218 Sunnyhills Dr,Watsonville,Santa Cruz County,0.004736831578947369,0.19731973197319733,0.0,1.0,0.0,0
95126-2069812030,1184 Chiapas Ter,San Jose,Santa Clara County,0.009999473684210527,0.20062006200620064,0.0,1.0,0.0,0
95126-19591720,1510 Lima Ct,San Jose,Santa Clara County,0.008305263157894737,0.19771977197719773,0.0,1.0,0.0,0
95126-79846536,907 Rancho Pl,San Jose,Santa Clara County,0.010368421052631579,0.20062006200620064,0.0,1.0,0.0,0
91107-20702120,2386 E Del Mar Blvd UNIT 304,Pasadena,Los Angeles County,0.004105263157894737,0.19731973197319733,0.0,0.5,0.0,0
95126-79847269,913 Rancho Pl,San Jose,Santa Clara County,0.011452631578947369,0.20062006200620064,0.0,1.0,0.0,0
95128-2069649570,934-936 Goodwin Ave,San Jose,Santa Clara County,0.014726315789473685,0.19601960196019602,0.0,0.75,0.0,0
95128-2069705893,917 College Dr #919,San Jose,Santa Clara County,0.015768421052631577,0.19571957195719572,0.0,0.75,0.0,0
95128-2069710858,345-347 Clifton Ave,San Jose,Santa Clara County,0.013473684210526317,0.19831983198319833,0.0,0.75,0.0,0
95128-69302241,356 Santana Row APT 308,San Jose,Santa Clara County,0.024473684210526314,0.20022002200220024,0.0,0.5,0.0,0
95076-16115088,52 Winding Way,Watsonville,Santa Cruz County,0.007178947368421053,0.19901990199019903,0.0,1.0,0.0,0
95128-79842763,1048 Yarwood Ct,San Jose,Santa Clara County,0.005526315789473684,0.19881988198819883,0.0,0.5,0.0,0
95076-16117608,415 2nd St,Watsonville,Santa Cruz County,0.008052631578947369,0.19241924192419244,0.0,0.75,0.0,0
95076-16115577,375 Clifford Ave APT 322,Watsonville,Santa Cruz County,0.0035263157894736843,0.19821982198219823,0.0,0.5,0.0,0
95128-79845735,1145 Yarwood Ct,San Jose,Santa Clara County,0.005042105263157895,0.19881988198819883,0.0,0.5,0.0,0
95128-79844839,674 Teatree Ct,San Jose,Santa Clara County,0.004621052631578948,0.19881988198819883,0.0,0.5,0.0,0
95765-82884888,1211 Whitney Ranch Pkwy UNIT 1037,Rocklin,Placer County,0.003,0.20072007200720074,0.0,0.5,0.0,0
95128-79846138,1187 Yarwood Ct,San Jose,Santa Clara County,0.004389473684210526,0.19881988198819883,0.0,0.5,0.0,0
95128-79847650,967 Catkin Ct,San Jose,Santa Clara County,0.004578947368421052,0.19881988198819883,0.0,0.5,0.0,0
94606-68025991,1515 14th Ave APT 302,Oakland,Alameda County,0.004726315789473684,0.20042004200420044,0.00012978197180530806,0.5,0.0,0
94606-24758789,1932 Foothill Blvd,Oakland,Alameda County,0.005526305263157894,0.19031903190319033,0.00012669192485756264,0.75,0.0,0
94112-2069787669,393 Madrid St,San Francisco,San Francisco County,0.027989473684210526,0.19651965196519652,0.0,0.75,0.0,0
94606-299065983,350 Hanover Ave,Oakland,Alameda County,0.06578947368421052,0.19641964196419642,0.0024926746574545013,0.75,0.0,0
94607-24738853,1224 10th St,Oakland,Alameda County,0.011578947368421053,0.18851885188518852,0.0002939958953140652,0.75,0.0,0
94607-241574668,1807 16th St,Oakland,Alameda County,0.008304084210526315,0.20172017201720172,0.0001368449362572976,1.0,0.0,0
94607-24739089,854 Peralta St,Oakland,Alameda County,0.004621052631578948,0.18901890189018902,0.0002639782963931096,0.75,0.0,0
95050-19556940,977 Warburton Ave APT 203,Santa Clara,Santa Clara County,0.0084,0.19871987198719873,0.0,0.5,0.0,0
95126-79846536,907 Rancho Pl,San Jose,Santa Clara County,0.010368421052631579,0.20062006200620064,0.0,1.0,0.0,0
95112-2069732596,886-888 N 19th St,San Jose,Santa Clara County,0.014726315789473685,0.19571957195719572,0.0,0.75,0.0,0
95132-19563503,1942 Tradan Dr,San Jose,Santa Clara County,0.005526315789473684,0.19871987198719873,0.0,0.5,0.0,0
95134-19489865,736 Overture Ct,San Jose,Santa Clara County,0.008093557894736841,0.19921992199219923,0.0,0.5,0.0,0
93257-2069722808,317 E Putnam Ave,Porterville,Tulare County,0.003156842105263158,0.19001900190019003,0.0,0.75,0.0,0
95110-69301690,1550 Technology Dr UNIT 1105,San Jose,Santa Clara County,0.007357894736842105,0.20052005200520054,0.0,0.5,0.0,0
95126-79847269,913 Rancho Pl,San Jose,Santa Clara County,0.011452631578947369,0.20062006200620064,0.0,1.0,0.0,0
90247-20981107,16910 S Dalton Ave APT 9,Gardena,Los Angeles County,0.00628421052631579,0.19901990199019903,0.0,1.0,0.0,0
91362-16477732,2414 Pleasant Way UNIT C,Thousand Oaks,Ventura County,0.004263157894736842,0.19851985198519853,0.0,0.5,0.0,0
95124-19676065,3152 Kimber Ct APT 59,San Jose,Santa Clara County,0.005263157894736842,0.19771977197719773,0.0,0.5,0.0,0
90247-250339829,1608 W 146th St,Gardena,Los Angeles County,0.018157894736842106,0.19481948194819482,0.0006088496075254121,0.75,0.0,0
93705-82855153,1481 W Norwich Ave,Fresno,Fresno County,0.0037368421052631578,0.19771977197719773,0.0,0.75,0.0,0
94607-24739207,1557 5th St,Oakland,Alameda County,0.01263157894736842,0.19081908190819083,0.00023583679740471372,0.75,0.0,0
90034-20459509,3166 S Sepulveda Blvd #35,Los Angeles,Los Angeles County,0.005978947368421052,0.19611961196119612,0.0,0.5,0.0,0
